Order_ID,Order_Date,Customer_ID,Region,City,Store,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Payment_Method,Customer_Type,Salesperson
ORD-05975,2025-11-01,CUST-01181,West,Ahmedabad,Store E,Store,Clothing,T-Shirt,1,1294.96,10,129.5,1165.46,951.38,214.08,Net Banking,Loyal,SP-030
ORD-01528,2025-11-01,CUST-00750,North,Chandigarh,Store B,Store,Furniture,Sofa,5,61229.54,5,15307.38,290840.32,235191.47,55648.85,Cash,Returning,SP-018
ORD-01840,2025-11-01,CUST-00174,North,Jaipur,Store A,Online,Electronics,Smartwatch,2,7242.77,5,724.28,13761.26,11871.75,1889.51,Net Banking,Returning,SP-018
ORD-03259,2025-11-01,CUST-00667,Central,Bhopal,Store D,Store,Home Appliances,Microwave,2,7072.55,10,1414.51,12730.59,10597.53,2133.06,Net Banking,Loyal,SP-019
ORD-08792,2025-11-01,CUST-01405,East,Kolkata,Store E,Store,Grocery,Rice,3,1460.4,25,1095.3,3285.9,2341.25,944.65,Debit Card,Returning,SP-012
ORD-00405,2025-11-01,CUST-00519,South,Chennai,Store E,Online,Electronics,Laptop,2,90976.53,10,18195.31,163757.75,105790.26,57967.49,Credit Card,New,SP-008
ORD-09580,2025-11-01,CUST-02231,East,Bhubaneswar,Store B,Store,Grocery,Rice,2,1389.14,20,555.66,2222.62,1733.21,489.41,Net Banking,Returning,SP-023
ORD-02746,2025-11-01,CUST-01519,Central,Bhopal,Store C,Online,Electronics,Smartphone,2,29699.86,0,0.0,59399.72,47764.15,11635.57,UPI,Returning,SP-021
ORD-04374,2025-11-01,CUST-02404,East,Bhubaneswar,Store D,Online,Electronics,Headphones,1,1640.59,15,246.09,1394.5,928.59,465.91,Credit Card,New,SP-006
ORD-01906,2025-11-01,CUST-00777,Central,Bhopal,Store E,Online,Clothing,T-Shirt,1,1678.44,15,251.77,1426.67,1135.84,290.83,Net Banking,New,SP-014
ORD-06490,2025-11-01,CUST-01405,West,Pune,Store E,Online,Furniture,Bookshelf,2,5659.65,0,0.0,11319.3,7484.62,3834.68,Cash,Loyal,SP-029
ORD-06716,2025-11-01,CUST-02448,South,Hyderabad,Store D,Online,Electronics,Smartphone,1,40163.04,10,4016.3,36146.74,25532.04,10614.7,UPI,Returning,SP-021
ORD-05223,2025-11-01,CUST-01675,Central,Raipur,Store A,Online,Home Appliances,Refrigerator,1,36098.31,10,3609.83,32488.48,22012.02,10476.46,Credit Card,Returning,SP-006
ORD-07988,2025-11-01,CUST-01530,Central,Nagpur,Store A,Store,Clothing,Dress,5,4364.8,5,1091.2,20732.8,13952.01,6780.79,Debit Card,New,SP-003
ORD-05420,2025-11-01,CUST-02159,West,Surat,Store B,Online,Clothing,Dress,1,3209.8,10,320.98,2888.82,2425.2,463.62,UPI,Returning,SP-030
ORD-03441,2025-11-01,CUST-01743,West,Pune,Store E,Store,Electronics,Laptop,1,61502.2,0,0.0,61502.2,41890.6,19611.6,Net Banking,New,SP-027
ORD-01224,2025-11-01,CUST-02202,West,Ahmedabad,Store D,Online,Home Appliances,Refrigerator,4,60089.5,15,36053.7,204304.3,130673.01,73631.29,Cash,,SP-016
ORD-04619,2025-11-01,CUST-01133,East,Patna,Store E,Online,Clothing,Jeans,1,2185.67,15,327.85,1857.82,1364.11,493.71,Cash,New,SP-009
ORD-01021,2025-11-01,CUST-01445,West,Pune,Store C,Online,Clothing,T-Shirt,2,765.25,15,229.58,1300.92,1048.94,251.99,Net Banking,Returning,SP-008
ORD-03391,2025-11-01,CUST-00077,East,Ranchi,Store E,Online,Grocery,Beverages,2,81.01,25,40.51,121.52,92.67,28.85,Credit Card,Returning,SP-012
ORD-08551,2025-11-01,CUST-01373,South,Kochi,Store F,Store,Home Appliances,Washing Machine,2,54722.05,10,10944.41,98499.69,76702.97,21796.72,Cash,New,SP-025
ORD-01428,2025-11-01,CUST-00599,North,Chandigarh,Store E,Store,Clothing,Dress,1,2541.84,15,381.28,2160.56,1349.12,811.45,Cash,New,SP-012
ORD-02883,2025-11-01,CUST-02136,Central,Nagpur,Store E,Store,Furniture,Bookshelf,1,4434.52,10,443.45,3991.07,3031.06,960.01,Credit Card,New,SP-015
ORD-01997,2025-11-01,CUST-00081,Central,Indore,Store C,Store,Clothing,T-Shirt,1,650.21,10,65.02,585.19,504.86,80.33,UPI,Loyal,SP-012
ORD-05733,2025-11-01,CUST-00209,West,Pune,Store E,Store,Home Appliances,Air Conditioner,1,49537.26,10,4953.73,44583.53,32367.03,12216.51,UPI,Returning,SP-017
ORD-08266,2025-11-01,CUST-02296,Central,Nagpur,Store E,Store,Grocery,Cooking Oil,1,785.08,5,39.25,745.83,463.34,282.49,Cash,Returning,SP-025
ORD-05709,2025-11-02,CUST-00108,North,Jaipur,Store A,Online,Electronics,Smartphone,1,22464.04,0,0.0,22464.04,15136.66,7327.38,Cash,Returning,SP-024
ORD-08686,2025-11-02,CUST-01297,East,Kolkata,Store C,Store,Home Appliances,Vacuum Cleaner,2,13082.74,15,3924.82,22240.66,14826.12,7414.54,Credit Card,Returning,SP-015
ORD-07497,2025-11-02,CUST-00537,South,Bengaluru,Store A,Store,Grocery,Tea,1,133.12,5,6.66,126.46,101.3,25.16,Debit Card,Returning,SP-021
ORD-08717,2025-11-02,CUST-00750,North,Chandigarh,Store B,Store,Grocery,Beverages,2,243.56,15,73.07,414.05,327.62,86.44,Net Banking,New,SP-009
ORD-05725,2025-11-02,CUST-02177,Central,Nagpur,Store B,Online,Furniture,Office Chair,5,4718.32,15,3538.74,20052.86,15295.64,4757.22,Cash,Returning,SP-021
ORD-03413,2025-11-02,CUST-02297,West,Ahmedabad,Store E,Store,Grocery,Tea,1,111.2,15,16.68,94.52,81.62,12.9,UPI,New,SP-016
ORD-07154,2025-11-02,CUST-01088,West,Surat,Store C,Store,Clothing,Dress,4,3343.45,10,1337.38,12036.42,10118.27,1918.15,Cash,New,SP-018
ORD-06020,2025-11-02,CUST-01764,Central,Nagpur,Store D,Store,Home Appliances,Air Conditioner,3,67132.95,0,0.0,201398.85,177209.83,24189.02,Cash,Returning,SP-004
ORD-04142,2025-11-02,CUST-01773,East,Bhubaneswar,Store D,Store,Furniture,Bed,1,34575.45,25,8643.86,25931.59,16238.9,9692.69,Net Banking,Returning,SP-006
ORD-06189,2025-11-02,CUST-01814,South,Kochi,Store C,Store,Electronics,Tablet,1,26343.8,0,0.0,26343.8,21848.49,4495.31,Cash,Returning,SP-010
ORD-03690,2025-11-02,CUST-01300,West,Surat,Store A,Store,Home Appliances,Refrigerator,2,38349.25,15,11504.78,65193.72,53335.02,11858.71,Net Banking,Loyal,SP-020
ORD-01706,2025-11-02,CUST-00766,Central,Bhopal,Store D,Store,Clothing,T-Shirt,1,716.28,5,35.81,680.47,476.77,203.69,Debit Card,Loyal,SP-011
ORD-00792,2025-11-02,CUST-00116,West,Mumbai,Store F,Online,Clothing,Jeans,1,2975.9,15,446.38,2529.52,2063.82,465.69,Cash,Returning,SP-008
ORD-02030,2025-11-02,CUST-00619,South,Bengaluru,Store E,Online,Home Appliances,Vacuum Cleaner,1,11629.99,15,1744.5,9885.49,7748.09,2137.4,UPI,Returning,SP-025
ORD-00378,2025-11-02,CUST-00186,North,Chandigarh,Store F,Online,Clothing,T-Shirt,1,1119.72,20,223.94,895.78,638.12,257.65,Credit Card,New,SP-007
ORD-00772,2025-11-02,CUST-00052,North,Jaipur,Store F,Online,Furniture,Bookshelf,1,7708.53,5,385.43,7323.1,5769.43,1553.68,Net Banking,Loyal,SP-006
ORD-06631,2025-11-02,CUST-00400,West,Surat,Store B,Online,Electronics,Headphones,2,4528.5,5,452.85,8604.15,6340.03,2264.12,UPI,New,SP-021
ORD-06919,2025-11-02,CUST-00596,South,Chennai,Store E,Online,Grocery,Snacks,4,433.87,5,86.77,1648.71,1032.56,616.15,Cash,Returning,SP-017
ORD-09688,2025-11-02,CUST-00649,West,Mumbai,Store C,Online,Furniture,Study Table,1,17238.88,10,1723.89,15514.99,13508.3,2006.7,Debit Card,Returning,SP-008
ORD-05360,2025-11-03,CUST-01432,East,Patna,Store A,Online,Electronics,Tablet,1,27847.66,15,4177.15,23670.51,18577.1,5093.41,Debit Card,Loyal,SP-023
ORD-07130,2025-11-03,CUST-01585,Central,Nagpur,Store D,Store,Electronics,Headphones,1,7960.07,0,0.0,7960.07,6077.64,1882.43,Cash,New,SP-005
ORD-07355,2025-11-03,CUST-01045,Central,Nagpur,Store C,Online,Home Appliances,Vacuum Cleaner,1,7376.03,5,368.8,7007.23,4714.68,2292.55,Net Banking,New,SP-003
ORD-03848,2025-11-03,CUST-01849,South,Hyderabad,Store A,Online,Electronics,Smartwatch,1,10358.17,20,2071.63,8286.54,6462.42,1824.12,Debit Card,Returning,SP-028
ORD-08098,2025-11-03,CUST-00153,West,Surat,Store B,Online,Electronics,Tablet,1,17981.14,15,2697.17,15283.97,12110.48,3173.49,Debit Card,Returning,SP-009
ORD-08505,2025-11-03,CUST-01983,Central,Bhopal,Store F,Online,Electronics,Headphones,2,2914.47,0,0.0,5828.94,4973.47,855.47,Debit Card,Loyal,SP-009
ORD-09973,2025-11-03,CUST-02449,North,Chandigarh,Store F,Store,Grocery,Beverages,2,194.08,10,38.82,349.34,242.22,107.13,Net Banking,Loyal,SP-009
ORD-01372,2025-11-03,CUST-00765,West,Mumbai,Store F,Store,Home Appliances,Air Conditioner,2,36397.16,5,3639.72,69154.6,47068.92,22085.68,Credit Card,Returning,SP-002
ORD-07364,2025-11-03,CUST-00518,East,Ranchi,Store E,Store,Electronics,Smartwatch,1,3999.62,0,0.0,3999.62,2524.67,1474.95,Net Banking,Returning,SP-023
ORD-00187,2025-11-03,CUST-00864,West,Ahmedabad,Store D,Store,Electronics,Smartwatch,1,9477.63,5,473.88,9003.75,5626.52,3377.22,Cash,New,SP-013
ORD-02963,2025-11-03,CUST-01629,West,Ahmedabad,Store A,Store,Grocery,Beverages,1,358.54,15,53.78,304.76,251.25,53.5,UPI,New,SP-007
ORD-01888,2025-11-03,CUST-00572,East,Bhubaneswar,Store C,Store,Home Appliances,Microwave,2,14926.32,5,1492.63,28360.01,22806.81,5553.2,Debit Card,Returning,SP-004
ORD-07580,2025-11-03,CUST-01104,Central,Nagpur,Store D,Store,Grocery,Beverages,1,117.61,15,17.64,99.97,87.43,12.53,Credit Card,Returning,SP-013
ORD-03197,2025-11-03,CUST-01495,North,Lucknow,Store A,Online,Clothing,Jeans,4,1178.79,5,235.76,4479.4,3878.5,600.9,Debit Card,Returning,SP-024
ORD-09879,2025-11-03,CUST-00987,Central,Raipur,Store D,Online,Electronics,Smartphone,1,40796.11,25,10199.03,30597.08,26207.87,4389.21,UPI,Loyal,SP-011
ORD-03264,2025-11-03,CUST-01097,Central,Raipur,Store C,Online,Grocery,Tea,5,606.08,5,151.52,2878.88,1941.02,937.86,Cash,Returning,SP-016
ORD-06646,2025-11-03,CUST-02166,South,Hyderabad,Store F,Store,Grocery,Tea,2,286.45,10,57.29,515.61,435.08,80.53,Credit Card,New,SP-022
ORD-03048,2025-11-03,CUST-02300,West,Pune,Store C,Store,Grocery,Snacks,4,460.91,5,92.18,1751.46,1162.38,589.08,Credit Card,Returning,SP-023
ORD-03318,2025-11-03,CUST-01140,East,Ranchi,Store E,Store,Electronics,Smartwatch,2,2611.68,20,1044.67,4178.69,3452.67,726.01,Debit Card,Returning,SP-010
ORD-00043,2025-11-03,CUST-00167,East,Kolkata,Store D,Online,Home Appliances,Vacuum Cleaner,1,10502.18,20,2100.44,8401.74,6741.02,1660.72,Net Banking,Returning,SP-025
ORD-06873,2025-11-03,CUST-00047,West,Mumbai,Store E,Online,Furniture,Office Chair,1,9330.21,5,466.51,8863.7,7631.01,1232.69,Credit Card,Returning,SP-022
ORD-09603,2025-11-03,CUST-01457,East,Bhubaneswar,Store C,Online,Clothing,Shoes,2,4694.31,5,469.43,8919.19,6957.57,1961.62,Debit Card,New,SP-002
ORD-09582,2025-11-03,CUST-00141,South,Bengaluru,Store D,Store,Electronics,Smartphone,1,36191.99,0,0.0,36191.99,26573.89,9618.1,Net Banking,New,SP-015
ORD-03705,2025-11-03,CUST-00996,East,Bhubaneswar,Store E,Store,Clothing,Shoes,1,3050.74,10,305.07,2745.67,2031.85,713.82,Credit Card,Returning,SP-013
ORD-08937,2025-11-04,CUST-00287,West,Ahmedabad,Store F,Store,Home Appliances,Refrigerator,1,41943.67,0,0.0,41943.67,32244.04,9699.63,Cash,Returning,SP-013
ORD-00425,2025-11-04,CUST-01353,East,Kolkata,Store E,Online,Home Appliances,Microwave,1,16628.62,0,0.0,16628.62,12678.43,3950.19,Credit Card,Returning,SP-017
ORD-05248,2025-11-04,CUST-02099,East,Ranchi,Store F,Store,Grocery,Beverages,3,72.23,10,21.67,195.02,145.56,49.46,Debit Card,Returning,SP-019
ORD-08985,2025-11-04,CUST-00082,Central,Nagpur,Store C,Store,Furniture,Study Table,1,12903.61,20,2580.72,10322.89,7888.83,2434.06,Debit Card,Returning,SP-026
ORD-05182,2025-11-04,CUST-01126,West,Ahmedabad,Store A,Online,Clothing,Jeans,1,2246.44,5,112.32,2134.12,1613.32,520.8,UPI,New,SP-029
ORD-02042,2025-11-04,CUST-00896,Central,Raipur,Store B,Store,Electronics,Laptop,1,82161.01,15,12324.15,69836.86,53176.15,16660.71,UPI,New,SP-001
ORD-05123,2025-11-04,CUST-00004,West,Ahmedabad,Store F,Store,Clothing,Dress,1,3649.78,0,0.0,3649.78,2514.69,1135.09,Credit Card,Returning,SP-013
ORD-03141,2025-11-04,CUST-02109,West,Pune,Store C,Store,Grocery,Cooking Oil,3,409.47,5,61.42,1166.99,851.75,315.24,UPI,Returning,SP-011
ORD-02496,2025-11-04,CUST-00130,North,Jaipur,Store A,Online,Grocery,Snacks,3,341.85,20,205.11,820.44,635.54,184.9,UPI,Returning,SP-014
ORD-03507,2025-11-04,CUST-00595,Central,Bhopal,Store A,Online,Grocery,Beverages,4,290.3,15,174.18,987.02,696.46,290.56,Net Banking,Returning,SP-007
ORD-06761,2025-11-04,CUST-00578,South,Hyderabad,Store F,Store,Electronics,Laptop,2,79239.88,10,15847.98,142631.78,119383.51,23248.27,Net Banking,New,SP-025
ORD-02459,2025-11-04,CUST-02094,North,Lucknow,Store D,Store,Electronics,Smartphone,1,18314.02,0,0.0,18314.02,14538.79,3775.23,Credit Card,Returning,SP-002
ORD-02457,2025-11-04,CUST-02277,North,Lucknow,Store F,Store,Furniture,Study Table,2,8423.93,15,2527.18,14320.68,10404.77,3915.91,Net Banking,New,SP-003
ORD-07743,2025-11-04,CUST-02259,East,Kolkata,Store E,Store,Home Appliances,Washing Machine,2,35486.42,0,0.0,70972.84,50126.75,20846.09,UPI,New,SP-005
ORD-06022,2025-11-04,CUST-02122,North,Chandigarh,Store D,Online,Electronics,Laptop,1,56912.08,10,5691.21,51220.87,42035.94,9184.93,Credit Card,Returning,SP-005
ORD-06976,2025-11-04,CUST-01316,North,Delhi,Store F,Online,Electronics,Smartwatch,1,8016.76,10,801.68,7215.08,5263.41,1951.68,Debit Card,Returning,SP-020
ORD-09498,2025-11-04,CUST-02415,East,Ranchi,Store F,Store,Home Appliances,Vacuum Cleaner,1,8491.66,20,1698.33,6793.33,5217.04,1576.29,UPI,New,SP-028
ORD-03193,2025-11-04,CUST-02122,North,Chandigarh,Store A,Online,Furniture,Sofa,2,47592.11,25,23796.06,71388.17,53824.64,17563.52,UPI,New,SP-027
ORD-04204,2025-11-04,CUST-00453,South,Bengaluru,Store C,Online,Furniture,Office Chair,2,11509.82,5,1150.98,21868.66,18720.16,3148.5,Net Banking,Returning,SP-018
ORD-07283,2025-11-04,CUST-01918,East,Patna,Store D,Store,Electronics,Smartphone,1,24013.2,10,2401.32,21611.88,15971.01,5640.87,UPI,Returning,SP-029
ORD-06435,2025-11-04,CUST-01330,West,Ahmedabad,Store F,Store,Home Appliances,Refrigerator,3,48131.17,5,7219.68,137173.83,119722.46,17451.37,Credit Card,New,SP-003
ORD-00798,2025-11-04,CUST-01403,West,Surat,Store B,Online,Home Appliances,Air Conditioner,5,50889.17,10,25444.58,229001.26,198044.02,30957.25,Net Banking,Returning,SP-003
ORD-03910,2025-11-04,CUST-00296,Central,Raipur,Store A,Online,Clothing,T-Shirt,1,1162.25,0,0.0,1162.25,739.92,422.33,Cash,New,SP-012
ORD-06403,2025-11-04,CUST-00102,South,Kochi,Store E,Store,Electronics,Tablet,5,12818.52,0,0.0,64092.6,51650.44,12442.16,Cash,Returning,SP-021
ORD-07457,2025-11-04,CUST-00066,East,Ranchi,Store B,Online,Electronics,Laptop,1,89021.82,15,13353.27,75668.55,62227.08,13441.47,Credit Card,New,SP-003
ORD-07491,2025-11-04,CUST-01920,Central,Bhopal,Store B,Online,Electronics,Laptop,5,93584.19,10,46792.1,421128.86,333097.56,88031.29,Cash,Returning,SP-022
ORD-00248,2025-11-04,CUST-01969,South,Chennai,Store C,Store,Home Appliances,Microwave,2,14335.96,5,1433.6,27238.32,21052.57,6185.76,Credit Card,New,SP-028
ORD-07320,2025-11-05,CUST-01278,Central,Nagpur,Store C,Store,Electronics,Headphones,1,4462.74,15,669.41,3793.33,2640.95,1152.38,Debit Card,Returning,SP-019
ORD-04360,2025-11-05,CUST-01460,North,Delhi,Store A,Online,Home Appliances,Air Conditioner,1,46409.53,5,2320.48,44089.05,34847.48,9241.57,Credit Card,Loyal,SP-009
ORD-01362,2025-11-05,CUST-00817,West,Mumbai,Store B,Online,Home Appliances,Washing Machine,1,41432.69,0,0.0,41432.69,31058.98,10373.71,Net Banking,Loyal,SP-004
ORD-01169,2025-11-05,CUST-02092,South,Chennai,Store B,Store,Grocery,Cooking Oil,1,265.86,5,13.29,252.57,220.64,31.93,Credit Card,Loyal,SP-001
ORD-01764,2025-11-05,CUST-00044,Central,Indore,Store F,Store,Clothing,Shoes,2,3968.71,0,0.0,7937.42,6193.94,1743.48,Debit Card,New,SP-005
ORD-00018,2025-11-05,CUST-01691,North,Chandigarh,Store E,Store,Electronics,Laptop,5,83977.64,0,0.0,419888.2,325820.77,94067.43,Debit Card,Returning,SP-015
ORD-07376,2025-11-05,CUST-00381,North,Jaipur,Store F,Store,Electronics,Headphones,5,4940.38,0,0.0,24701.9,20162.91,4538.99,Cash,Loyal,SP-024
ORD-03445,2025-11-05,CUST-00068,South,Kochi,Store C,Store,Electronics,Smartphone,3,21790.64,20,13074.38,52297.54,41638.32,10659.22,UPI,New,SP-002
ORD-09290,2025-11-05,CUST-02161,South,Hyderabad,Store F,Online,Clothing,T-Shirt,2,777.37,15,233.21,1321.53,934.71,386.82,Net Banking,New,SP-007
ORD-06242,2025-11-05,CUST-00008,South,Hyderabad,Store F,Store,Clothing,Jacket,1,5045.02,5,252.25,4792.77,3952.61,840.16,UPI,Loyal,SP-012
ORD-04621,2025-11-05,CUST-01474,West,Ahmedabad,Store E,Store,Clothing,Dress,1,1387.07,5,69.35,1317.72,979.01,338.7,UPI,Returning,SP-009
ORD-01885,2025-11-05,CUST-01880,South,Hyderabad,Store B,Online,Clothing,Jacket,1,4628.92,5,231.45,4397.47,2912.13,1485.34,Credit Card,New,SP-028
ORD-08789,2025-11-05,CUST-00970,South,Bengaluru,Store A,Store,Electronics,Smartphone,4,40504.7,5,8100.94,153917.86,110213.35,43704.51,Credit Card,Loyal,SP-013
ORD-08519,2025-11-05,CUST-00327,Central,Indore,Store E,Store,Furniture,Study Table,2,11049.84,0,0.0,22099.68,16761.56,5338.12,Net Banking,Returning,SP-019
ORD-04969,2025-11-05,CUST-00181,South,Bengaluru,Store C,Store,Clothing,Shoes,2,1702.19,20,680.88,2723.5,1779.47,944.04,UPI,Returning,SP-002
ORD-07249,2025-11-05,CUST-01829,East,Ranchi,Store B,Online,Clothing,T-Shirt,2,1746.24,10,349.25,3143.23,2175.21,968.02,Credit Card,Returning,SP-008
ORD-01069,2025-11-05,CUST-01285,East,Kolkata,Store A,Store,Grocery,Rice,5,965.83,5,241.46,4587.69,2953.67,1634.02,Cash,New,SP-030
ORD-07139,2025-11-05,CUST-00431,South,Bengaluru,Store A,Store,Home Appliances,Microwave,5,12285.42,15,9214.06,52213.04,34486.98,17726.05,UPI,New,SP-021
ORD-05964,2025-11-05,CUST-00502,North,Jaipur,Store A,Store,Grocery,Beverages,2,213.63,0,0.0,427.26,309.09,118.17,Credit Card,New,SP-013
ORD-07223,2025-11-05,CUST-00713,East,Ranchi,Store B,Online,Electronics,Headphones,1,3361.22,5,168.06,3193.16,2332.91,860.25,Debit Card,Returning,SP-029
ORD-03145,2025-11-05,CUST-00457,Central,Bhopal,Store A,Store,Home Appliances,Vacuum Cleaner,1,9959.72,15,1493.96,8465.76,6614.13,1851.64,Credit Card,Returning,SP-002
ORD-04341,2025-11-05,CUST-00226,Central,Indore,Store E,Store,Clothing,T-Shirt,3,1723.4,5,258.51,4911.69,3233.72,1677.97,Net Banking,Returning,SP-005
ORD-02396,2025-11-06,CUST-01441,West,Ahmedabad,Store B,Online,Electronics,Smartphone,1,39826.23,5,1991.31,37834.92,31317.4,6517.52,Net Banking,New,SP-009
ORD-01552,2025-11-06,CUST-01802,West,Mumbai,Store A,Store,Grocery,Tea,1,173.46,10,17.35,156.11,105.55,50.56,Net Banking,Loyal,SP-020
ORD-03775,2025-11-06,CUST-01663,Central,Nagpur,Store B,Store,Clothing,T-Shirt,3,1278.79,10,383.64,3452.73,2491.75,960.99,Net Banking,Loyal,SP-023
ORD-02404,2025-11-06,CUST-00886,Central,Nagpur,Store E,Online,Grocery,Beverages,1,182.12,15,27.32,154.8,129.71,25.09,Net Banking,New,SP-008
ORD-08906,2025-11-06,CUST-01907,South,Bengaluru,Store C,Online,Grocery,Cooking Oil,3,798.03,10,239.41,2154.68,1598.07,556.61,Cash,Returning,SP-012
ORD-05410,2025-11-06,CUST-02295,East,Kolkata,Store B,Store,Home Appliances,Air Conditioner,2,30027.75,15,9008.33,51047.18,43179.97,7867.21,Debit Card,New,SP-016
ORD-01816,2025-11-06,CUST-02365,North,Lucknow,Store D,Online,Electronics,Headphones,1,6833.71,0,0.0,6833.71,5346.98,1486.73,Cash,New,SP-014
ORD-01369,2025-11-06,CUST-02408,North,Chandigarh,Store E,Online,Clothing,Jacket,1,4726.49,0,0.0,4726.49,3102.81,1623.68,Debit Card,Returning,SP-022
ORD-04636,2025-11-06,CUST-01658,West,Mumbai,Store C,Online,Home Appliances,Air Conditioner,1,55146.36,0,0.0,55146.36,36262.15,18884.21,Net Banking,Returning,SP-016
ORD-06618,2025-11-06,CUST-00463,North,Chandigarh,Store D,Store,Electronics,Laptop,4,92394.48,10,36957.79,332620.13,280729.71,51890.42,UPI,Returning,SP-022
ORD-01387,2025-11-06,CUST-00228,North,Delhi,Store B,Store,Clothing,Jacket,1,5358.26,20,1071.65,4286.61,2760.67,1525.94,Cash,Loyal,SP-026
ORD-04156,2025-11-06,CUST-01128,North,Jaipur,Store B,Online,Electronics,Tablet,1,15327.94,5,766.4,14561.54,10714.46,3847.09,Net Banking,New,SP-018
ORD-03758,2025-11-06,CUST-01684,South,Chennai,Store E,Store,Clothing,T-Shirt,1,577.83,10,57.78,520.05,367.55,152.49,Debit Card,Returning,SP-026
ORD-07830,2025-11-06,CUST-01488,East,Bhubaneswar,Store A,Store,Home Appliances,Washing Machine,3,52155.56,20,31293.34,125173.34,99913.65,25259.69,Cash,Loyal,SP-003
ORD-08121,2025-11-06,CUST-01329,South,Hyderabad,Store B,Store,Clothing,Shoes,1,5899.25,5,294.96,5604.29,4243.38,1360.91,Net Banking,Loyal,SP-009
ORD-05085,2025-11-06,CUST-02177,East,Patna,Store B,Online,Clothing,Jeans,1,2742.23,0,0.0,2742.23,2144.76,597.47,UPI,New,SP-006
ORD-09936,2025-11-06,CUST-02043,East,Patna,Store F,Store,Electronics,Smartphone,1,21166.77,0,0.0,21166.77,13452.22,7714.55,Cash,Returning,SP-023
ORD-04484,2025-11-06,CUST-02120,Central,Bhopal,Store D,Store,Clothing,Jacket,3,2795.21,0,0.0,8385.63,5557.76,2827.87,Net Banking,New,SP-023
ORD-02718,2025-11-06,CUST-00695,Central,Bhopal,Store B,Online,Clothing,Jacket,5,1953.92,0,0.0,9769.6,8007.46,1762.14,Cash,New,SP-009
ORD-02106,2025-11-06,CUST-02006,South,Bengaluru,Store D,Store,Clothing,Dress,4,4214.97,15,2528.98,14330.9,11258.28,3072.62,UPI,New,SP-020
ORD-09037,2025-11-06,CUST-00991,North,Chandigarh,Store B,Store,Grocery,Rice,4,1080.67,10,432.27,3890.41,2847.92,1042.49,Net Banking,New,SP-016
ORD-07243,2025-11-06,CUST-00406,West,Ahmedabad,Store A,Store,Home Appliances,Refrigerator,2,31418.08,5,3141.81,59694.35,46445.89,13248.46,UPI,Returning,SP-022
ORD-00068,2025-11-06,CUST-00160,East,Bhubaneswar,Store D,Store,Grocery,Beverages,4,106.32,10,42.53,382.75,276.35,106.4,Cash,New,SP-021
ORD-05838,2025-11-06,CUST-01531,North,Delhi,Store C,Online,Furniture,Sofa,1,28260.31,25,7065.08,21195.23,14142.74,7052.49,Net Banking,Returning,SP-014
ORD-04294,2025-11-06,CUST-01543,North,Delhi,Store E,Online,Furniture,Study Table,2,10023.55,25,5011.77,15035.32,9479.97,5555.35,UPI,New,SP-020
ORD-08089,2025-11-06,CUST-01354,East,Kolkata,Store B,Store,Grocery,Tea,3,669.44,0,0.0,2008.32,1361.06,647.26,Cash,New,SP-015
ORD-07626,2025-11-06,CUST-00778,North,Delhi,Store F,Online,Furniture,Bed,2,48806.97,25,24403.48,73210.46,46508.67,26701.78,Debit Card,New,SP-012
ORD-05217,2025-11-06,CUST-02058,East,Bhubaneswar,Store D,Store,Grocery,Snacks,2,147.83,15,44.35,251.31,220.15,31.17,Cash,New,SP-020
ORD-00294,2025-11-06,CUST-01562,North,Jaipur,Store A,Store,Grocery,Beverages,1,296.69,5,14.83,281.86,183.66,98.19,UPI,Returning,SP-001
ORD-03488,2025-11-06,CUST-00155,East,Patna,Store F,Store,Grocery,Rice,1,1047.96,5,52.4,995.56,629.51,366.06,Debit Card,Returning,SP-003
ORD-09781,2025-11-06,CUST-02156,East,Patna,Store F,Online,Home Appliances,Vacuum Cleaner,1,9735.7,15,1460.36,8275.35,6094.49,2180.85,Credit Card,New,SP-006
ORD-08865,2025-11-06,CUST-00291,Central,Raipur,Store F,Store,Clothing,Jacket,2,2886.55,5,288.65,5484.45,4683.77,800.68,Net Banking,Returning,SP-030
ORD-02193,2025-11-06,CUST-01999,Central,Raipur,Store D,Online,Clothing,Jacket,1,3498.42,0,0.0,3498.42,2977.96,520.46,Net Banking,Returning,SP-009
ORD-08926,2025-11-06,CUST-01957,South,Kochi,Store C,Store,Home Appliances,Vacuum Cleaner,1,10715.24,15,1607.29,9107.95,7358.63,1749.32,Cash,Returning,SP-003
ORD-06275,2025-11-06,CUST-01666,South,Chennai,Store E,Online,Electronics,Smartphone,2,39118.9,15,11735.67,66502.13,47422.95,19079.18,UPI,Returning,SP-001
ORD-03254,2025-11-06,CUST-01623,North,Lucknow,Store D,Store,Furniture,Study Table,1,11006.33,20,2201.27,8805.06,6676.12,2128.94,UPI,Returning,SP-013
ORD-06984,2025-11-06,CUST-00698,West,Surat,Store E,Store,Electronics,Smartwatch,1,9905.9,20,1981.18,7924.72,6971.2,953.52,Debit Card,Returning,SP-001
ORD-07722,2025-11-06,CUST-01828,West,Ahmedabad,Store B,Store,Furniture,Office Chair,1,11535.05,15,1730.26,9804.79,8344.88,1459.92,Credit Card,Loyal,SP-020
